ShopID,AccountName,EmailSubject,EmailBody,SmsBody
50726.0,Deluxe Pizza - 50726,Grow your pizzeria with a custom website and phone ordering,"Hi Deluxe Pizza - 50726,

I noticed your pizzeria doesn’t have a website listed online. With Slice, you can get a tailor‑made website and a phone ordering solution that puts you in control of your customer relationships. Our platform even offers discounted delivery and a pizzeria‑specific POS system to help you run your business more smoothly.","Deluxe Pizza - 50726: We can build you a custom website and phone ordering solution through Slice, plus discounted delivery and a POS built for pizzerias."
107238.0,Detroit Pizza Co. - 107238,Take your online presence further with Slice’s marketing & POS,"Hi Detroit Pizza Co. - 107238,

Great job having your own direct ordering! Slice can help you go even further with advanced advertising services, a powerful owner’s app, and a POS built for pizzerias. We also host pizzeria‑owner events and provide industry reports to help you stay ahead.","Detroit Pizza Co. - 107238: You’re already direct—let’s accelerate growth. Slice offers marketing, a custom POS, and owner resources just for pizzerias."
17649.0,Devens Pizza & Deli - 17649,Take your online presence further with Slice’s marketing & POS,"Hi Devens Pizza & Deli - 17649,

Great job having your own direct ordering! Slice can help you go even further with advanced advertising services, a powerful owner’s app, and a POS built for pizzerias. We also host pizzeria‑owner events and provide industry reports to help you stay ahead.","Devens Pizza & Deli - 17649: You’re already direct—let’s accelerate growth. Slice offers marketing, a custom POS, and owner resources just for pizzerias."
103208.0,Di Napoli Pizzeria - 103208,Take your online presence further with Slice’s marketing & POS,"Hi Di Napoli Pizzeria - 103208,

Great job having your own direct ordering! Slice can help you go even further with advanced advertising services, a powerful owner’s app, and a POS built for pizzerias. We also host pizzeria‑owner events and provide industry reports to help you stay ahead.","Di Napoli Pizzeria - 103208: You’re already direct—let’s accelerate growth. Slice offers marketing, a custom POS, and owner resources just for pizzerias."
52807.0,Dicapri Pizzeria - 52807,Take your online presence further with Slice’s marketing & POS,"Hi Dicapri Pizzeria - 52807,

Great job having your own direct ordering! Slice can help you go even further with advanced advertising services, a powerful owner’s app, and a POS built for pizzerias. We also host pizzeria‑owner events and provide industry reports to help you stay ahead.","Dicapri Pizzeria - 52807: You’re already direct—let’s accelerate growth. Slice offers marketing, a custom POS, and owner resources just for pizzerias."
nan,Diggy's Pizza,Grow your pizzeria with a custom website and phone ordering,"Hi Diggy's Pizza,

I noticed your pizzeria doesn’t have a website listed online. With Slice, you can get a tailor‑made website and a phone ordering solution that puts you in control of your customer relationships. Our platform even offers discounted delivery and a pizzeria‑specific POS system to help you run your business more smoothly.","Diggy's Pizza: We can build you a custom website and phone ordering solution through Slice, plus discounted delivery and a POS built for pizzerias."
nan,Dino's Kouzina & Pizzeria,Take your online presence further with Slice’s marketing & POS,"Hi Dino's Kouzina & Pizzeria,

Great job having your own direct ordering! Slice can help you go even further with advanced advertising services, a powerful owner’s app, and a POS built for pizzerias. We also host pizzeria‑owner events and provide industry reports to help you stay ahead.","Dino's Kouzina & Pizzeria: You’re already direct—let’s accelerate growth. Slice offers marketing, a custom POS, and owner resources just for pizzerias."
nan,DINOS PIZZA,Take your online presence further with Slice’s marketing & POS,"Hi DINOS PIZZA,

Great job having your own direct ordering! Slice can help you go even further with advanced advertising services, a powerful owner’s app, and a POS built for pizzerias. We also host pizzeria‑owner events and provide industry reports to help you stay ahead.","DINOS PIZZA: You’re already direct—let’s accelerate growth. Slice offers marketing, a custom POS, and owner resources just for pizzerias."
nan,Dominican Grill Chicken Pizza,Take your online presence further with Slice’s marketing & POS,"Hi Dominican Grill Chicken Pizza,

Great job having your own direct ordering! Slice can help you go even further with advanced advertising services, a powerful owner’s app, and a POS built for pizzerias. We also host pizzeria‑owner events and provide industry reports to help you stay ahead.","Dominican Grill Chicken Pizza: You’re already direct—let’s accelerate growth. Slice offers marketing, a custom POS, and owner resources just for pizzerias."
18767.0,Dragon Pizza - 18767,Take your online presence further with Slice’s marketing & POS,"Hi Dragon Pizza - 18767,

Great job having your own direct ordering! Slice can help you go even further with advanced advertising services, a powerful owner’s app, and a POS built for pizzerias. We also host pizzeria‑owner events and provide industry reports to help you stay ahead.","Dragon Pizza - 18767: You’re already direct—let’s accelerate growth. Slice offers marketing, a custom POS, and owner resources just for pizzerias."
4318.0,Eddy's Place - 4318,Take your online presence further with Slice’s marketing & POS,"Hi Eddy's Place - 4318,

Great job having your own direct ordering! Slice can help you go even further with advanced advertising services, a powerful owner’s app, and a POS built for pizzerias. We also host pizzeria‑owner events and provide industry reports to help you stay ahead.","Eddy's Place - 4318: You’re already direct—let’s accelerate growth. Slice offers marketing, a custom POS, and owner resources just for pizzerias."
104050.0,Enzina Bakery - 104050,Take your online presence further with Slice’s marketing & POS,"Hi Enzina Bakery - 104050,

Great job having your own direct ordering! Slice can help you go even further with advanced advertising services, a powerful owner’s app, and a POS built for pizzerias. We also host pizzeria‑owner events and provide industry reports to help you stay ahead.","Enzina Bakery - 104050: You’re already direct—let’s accelerate growth. Slice offers marketing, a custom POS, and owner resources just for pizzerias."
103273.0,Enzina Pizzeria - 103273,Take your online presence further with Slice’s marketing & POS,"Hi Enzina Pizzeria - 103273,

Great job having your own direct ordering! Slice can help you go even further with advanced advertising services, a powerful owner’s app, and a POS built for pizzerias. We also host pizzeria‑owner events and provide industry reports to help you stay ahead.","Enzina Pizzeria - 103273: You’re already direct—let’s accelerate growth. Slice offers marketing, a custom POS, and owner resources just for pizzerias."
16906.0,Ernesto's Pizza - 16906,Take your online presence further with Slice’s marketing & POS,"Hi Ernesto's Pizza - 16906,

Great job having your own direct ordering! Slice can help you go even further with advanced advertising services, a powerful owner’s app, and a POS built for pizzerias. We also host pizzeria‑owner events and provide industry reports to help you stay ahead.","Ernesto's Pizza - 16906: You’re already direct—let’s accelerate growth. Slice offers marketing, a custom POS, and owner resources just for pizzerias."
40008.0,Eros Gourmet Pizza & Deli - 40008,Take your online presence further with Slice’s marketing & POS,"Hi Eros Gourmet Pizza & Deli - 40008,

Great job having your own direct ordering! Slice can help you go even further with advanced advertising services, a powerful owner’s app, and a POS built for pizzerias. We also host pizzeria‑owner events and provide industry reports to help you stay ahead.","Eros Gourmet Pizza & Deli - 40008: You’re already direct—let’s accelerate growth. Slice offers marketing, a custom POS, and owner resources just for pizzerias."
30305.0,Espresso Pizza - 30305,Take your online presence further with Slice’s marketing & POS,"Hi Espresso Pizza - 30305,

Great job having your own direct ordering! Slice can help you go even further with advanced advertising services, a powerful owner’s app, and a POS built for pizzerias. We also host pizzeria‑owner events and provide industry reports to help you stay ahead.","Espresso Pizza - 30305: You’re already direct—let’s accelerate growth. Slice offers marketing, a custom POS, and owner resources just for pizzerias."
42306.0,Espresso Pizza & Eatery II - 42306,Take your online presence further with Slice’s marketing & POS,"Hi Espresso Pizza & Eatery II - 42306,

Great job having your own direct ordering! Slice can help you go even further with advanced advertising services, a powerful owner’s app, and a POS built for pizzerias. We also host pizzeria‑owner events and provide industry reports to help you stay ahead.","Espresso Pizza & Eatery II - 42306: You’re already direct—let’s accelerate growth. Slice offers marketing, a custom POS, and owner resources just for pizzerias."
105275.0,Evviva Trattoria Marlborough - 105275,Take your online presence further with Slice’s marketing & POS,"Hi Evviva Trattoria Marlborough - 105275,

Great job having your own direct ordering! Slice can help you go even further with advanced advertising services, a powerful owner’s app, and a POS built for pizzerias. We also host pizzeria‑owner events and provide industry reports to help you stay ahead.","Evviva Trattoria Marlborough - 105275: You’re already direct—let’s accelerate growth. Slice offers marketing, a custom POS, and owner resources just for pizzerias."
11450.0,Express Pizza - 11450,Take your online presence further with Slice’s marketing & POS,"Hi Express Pizza - 11450,

Great job having your own direct ordering! Slice can help you go even further with advanced advertising services, a powerful owner’s app, and a POS built for pizzerias. We also host pizzeria‑owner events and provide industry reports to help you stay ahead.","Express Pizza - 11450: You’re already direct—let’s accelerate growth. Slice offers marketing, a custom POS, and owner resources just for pizzerias."
nan,Family House Of Pizza,Take your online presence further with Slice’s marketing & POS,"Hi Family House Of Pizza,

Great job having your own direct ordering! Slice can help you go even further with advanced advertising services, a powerful owner’s app, and a POS built for pizzerias. We also host pizzeria‑owner events and provide industry reports to help you stay ahead.","Family House Of Pizza: You’re already direct—let’s accelerate growth. Slice offers marketing, a custom POS, and owner resources just for pizzerias."
3595.0,Family Style Pizza - 3595,Take your online presence further with Slice’s marketing & POS,"Hi Family Style Pizza - 3595,

Great job having your own direct ordering! Slice can help you go even further with advanced advertising services, a powerful owner’s app, and a POS built for pizzerias. We also host pizzeria‑owner events and provide industry reports to help you stay ahead.","Family Style Pizza - 3595: You’re already direct—let’s accelerate growth. Slice offers marketing, a custom POS, and owner resources just for pizzerias."
42156.0,Fastway Pizza - 42156,Take your online presence further with Slice’s marketing & POS,"Hi Fastway Pizza - 42156,

Great job having your own direct ordering! Slice can help you go even further with advanced advertising services, a powerful owner’s app, and a POS built for pizzerias. We also host pizzeria‑owner events and provide industry reports to help you stay ahead.","Fastway Pizza - 42156: You’re already direct—let’s accelerate growth. Slice offers marketing, a custom POS, and owner resources just for pizzerias."
nan,FiDO Pizza,Take your online presence further with Slice’s marketing & POS,"Hi FiDO Pizza,

Great job having your own direct ordering! Slice can help you go even further with advanced advertising services, a powerful owner’s app, and a POS built for pizzerias. We also host pizzeria‑owner events and provide industry reports to help you stay ahead.","FiDO Pizza: You’re already direct—let’s accelerate growth. Slice offers marketing, a custom POS, and owner resources just for pizzerias."
111173.0,FIESTA BITES PIZZERIA - 111173,Take your online presence further with Slice’s marketing & POS,"Hi FIESTA BITES PIZZERIA - 111173,

Great job having your own direct ordering! Slice can help you go even further with advanced advertising services, a powerful owner’s app, and a POS built for pizzerias. We also host pizzeria‑owner events and provide industry reports to help you stay ahead.","FIESTA BITES PIZZERIA - 111173: You’re already direct—let’s accelerate growth. Slice offers marketing, a custom POS, and owner resources just for pizzerias."
nan,Fiorella's Express,Take your online presence further with Slice’s marketing & POS,"Hi Fiorella's Express,

Great job having your own direct ordering! Slice can help you go even further with advanced advertising services, a powerful owner’s app, and a POS built for pizzerias. We also host pizzeria‑owner events and provide industry reports to help you stay ahead.","Fiorella's Express: You’re already direct—let’s accelerate growth. Slice offers marketing, a custom POS, and owner resources just for pizzerias."
nan,Fiorella's Trattoria,Take your online presence further with Slice’s marketing & POS,"Hi Fiorella's Trattoria,

Great job having your own direct ordering! Slice can help you go even further with advanced advertising services, a powerful owner’s app, and a POS built for pizzerias. We also host pizzeria‑owner events and provide industry reports to help you stay ahead.","Fiorella's Trattoria: You’re already direct—let’s accelerate growth. Slice offers marketing, a custom POS, and owner resources just for pizzerias."
103687.0,For Pizza - 103687,Take your online presence further with Slice’s marketing & POS,"Hi For Pizza - 103687,

Great job having your own direct ordering! Slice can help you go even further with advanced advertising services, a powerful owner’s app, and a POS built for pizzerias. We also host pizzeria‑owner events and provide industry reports to help you stay ahead.","For Pizza - 103687: You’re already direct—let’s accelerate growth. Slice offers marketing, a custom POS, and owner resources just for pizzerias."
nan,Framingham Sub Shop & Pizza,Take your online presence further with Slice’s marketing & POS,"Hi Framingham Sub Shop & Pizza,

Great job having your own direct ordering! Slice can help you go even further with advanced advertising services, a powerful owner’s app, and a POS built for pizzerias. We also host pizzeria‑owner events and provide industry reports to help you stay ahead.","Framingham Sub Shop & Pizza: You’re already direct—let’s accelerate growth. Slice offers marketing, a custom POS, and owner resources just for pizzerias."
13556.0,Franco's Pizzeria & Pub - 13556,Take your online presence further with Slice’s marketing & POS,"Hi Franco's Pizzeria & Pub - 13556,

Great job having your own direct ordering! Slice can help you go even further with advanced advertising services, a powerful owner’s app, and a POS built for pizzerias. We also host pizzeria‑owner events and provide industry reports to help you stay ahead.","Franco's Pizzeria & Pub - 13556: You’re already direct—let’s accelerate growth. Slice offers marketing, a custom POS, and owner resources just for pizzerias."
17457.0,Franco's Trattoria - 17457,Take your online presence further with Slice’s marketing & POS,"Hi Franco's Trattoria - 17457,

Great job having your own direct ordering! Slice can help you go even further with advanced advertising services, a powerful owner’s app, and a POS built for pizzerias. We also host pizzeria‑owner events and provide industry reports to help you stay ahead.","Franco's Trattoria - 17457: You’re already direct—let’s accelerate growth. Slice offers marketing, a custom POS, and owner resources just for pizzerias."
56920.0,Friendly Pizza - 56920,Take your online presence further with Slice’s marketing & POS,"Hi Friendly Pizza - 56920,

Great job having your own direct ordering! Slice can help you go even further with advanced advertising services, a powerful owner’s app, and a POS built for pizzerias. We also host pizzeria‑owner events and provide industry reports to help you stay ahead.","Friendly Pizza - 56920: You’re already direct—let’s accelerate growth. Slice offers marketing, a custom POS, and owner resources just for pizzerias."
51004.0,Friendly Town Pizza - 51004,Take your online presence further with Slice’s marketing & POS,"Hi Friendly Town Pizza - 51004,

Great job having your own direct ordering! Slice can help you go even further with advanced advertising services, a powerful owner’s app, and a POS built for pizzerias. We also host pizzeria‑owner events and provide industry reports to help you stay ahead.","Friendly Town Pizza - 51004: You’re already direct—let’s accelerate growth. Slice offers marketing, a custom POS, and owner resources just for pizzerias."
650.0,Friends Pizza - 650,Take your online presence further with Slice’s marketing & POS,"Hi Friends Pizza - 650,

Great job having your own direct ordering! Slice can help you go even further with advanced advertising services, a powerful owner’s app, and a POS built for pizzerias. We also host pizzeria‑owner events and provide industry reports to help you stay ahead.","Friends Pizza - 650: You’re already direct—let’s accelerate growth. Slice offers marketing, a custom POS, and owner resources just for pizzerias."
110100.0,From Scratch-Authentic Italian Pizzeria - 110100,Take your online presence further with Slice’s marketing & POS,"Hi From Scratch-Authentic Italian Pizzeria - 110100,

Great job having your own direct ordering! Slice can help you go even further with advanced advertising services, a powerful owner’s app, and a POS built for pizzerias. We also host pizzeria‑owner events and provide industry reports to help you stay ahead.","From Scratch-Authentic Italian Pizzeria - 110100: You’re already direct—let’s accelerate growth. Slice offers marketing, a custom POS, and owner resources just for pizzerias."
35287.0,Gabby's Pizza - 35287,Take your online presence further with Slice’s marketing & POS,"Hi Gabby's Pizza - 35287,

Great job having your own direct ordering! Slice can help you go even further with advanced advertising services, a powerful owner’s app, and a POS built for pizzerias. We also host pizzeria‑owner events and provide industry reports to help you stay ahead.","Gabby's Pizza - 35287: You’re already direct—let’s accelerate growth. Slice offers marketing, a custom POS, and owner resources just for pizzerias."
44469.0,Garden Pizza & Seafood - 44469,Take your online presence further with Slice’s marketing & POS,"Hi Garden Pizza & Seafood - 44469,

Great job having your own direct ordering! Slice can help you go even further with advanced advertising services, a powerful owner’s app, and a POS built for pizzerias. We also host pizzeria‑owner events and provide industry reports to help you stay ahead.","Garden Pizza & Seafood - 44469: You’re already direct—let’s accelerate growth. Slice offers marketing, a custom POS, and owner resources just for pizzerias."
39080.0,Garden Pizza & Sub - 39080,Take your online presence further with Slice’s marketing & POS,"Hi Garden Pizza & Sub - 39080,

Great job having your own direct ordering! Slice can help you go even further with advanced advertising services, a powerful owner’s app, and a POS built for pizzerias. We also host pizzeria‑owner events and provide industry reports to help you stay ahead.","Garden Pizza & Sub - 39080: You’re already direct—let’s accelerate growth. Slice offers marketing, a custom POS, and owner resources just for pizzerias."
47117.0,Gaya Pizzeria - 47117,Take your online presence further with Slice’s marketing & POS,"Hi Gaya Pizzeria - 47117,

Great job having your own direct ordering! Slice can help you go even further with advanced advertising services, a powerful owner’s app, and a POS built for pizzerias. We also host pizzeria‑owner events and provide industry reports to help you stay ahead.","Gaya Pizzeria - 47117: You’re already direct—let’s accelerate growth. Slice offers marketing, a custom POS, and owner resources just for pizzerias."
9467.0,George's Pizza - 9467,Take your online presence further with Slice’s marketing & POS,"Hi George's Pizza - 9467,

Great job having your own direct ordering! Slice can help you go even further with advanced advertising services, a powerful owner’s app, and a POS built for pizzerias. We also host pizzeria‑owner events and provide industry reports to help you stay ahead.","George's Pizza - 9467: You’re already direct—let’s accelerate growth. Slice offers marketing, a custom POS, and owner resources just for pizzerias."
1139.0,Gerry's Italian Kitchen - 1139,Take your online presence further with Slice’s marketing & POS,"Hi Gerry's Italian Kitchen - 1139,

Great job having your own direct ordering! Slice can help you go even further with advanced advertising services, a powerful owner’s app, and a POS built for pizzerias. We also host pizzeria‑owner events and provide industry reports to help you stay ahead.","Gerry's Italian Kitchen - 1139: You’re already direct—let’s accelerate growth. Slice offers marketing, a custom POS, and owner resources just for pizzerias."
nan,Giacomo's Ristorante,Take your online presence further with Slice’s marketing & POS,"Hi Giacomo's Ristorante,

Great job having your own direct ordering! Slice can help you go even further with advanced advertising services, a powerful owner’s app, and a POS built for pizzerias. We also host pizzeria‑owner events and provide industry reports to help you stay ahead.","Giacomo's Ristorante: You’re already direct—let’s accelerate growth. Slice offers marketing, a custom POS, and owner resources just for pizzerias."
nan,Gianni's Deli And pizza,Take your online presence further with Slice’s marketing & POS,"Hi Gianni's Deli And pizza,

Great job having your own direct ordering! Slice can help you go even further with advanced advertising services, a powerful owner’s app, and a POS built for pizzerias. We also host pizzeria‑owner events and provide industry reports to help you stay ahead.","Gianni's Deli And pizza: You’re already direct—let’s accelerate growth. Slice offers marketing, a custom POS, and owner resources just for pizzerias."
nan,Gianni's Pizza and Sub's Inc,Take your online presence further with Slice’s marketing & POS,"Hi Gianni's Pizza and Sub's Inc,

Great job having your own direct ordering! Slice can help you go even further with advanced advertising services, a powerful owner’s app, and a POS built for pizzerias. We also host pizzeria‑owner events and provide industry reports to help you stay ahead.","Gianni's Pizza and Sub's Inc: You’re already direct—let’s accelerate growth. Slice offers marketing, a custom POS, and owner resources just for pizzerias."
54017.0,Gigi's Pizza Co - 54017,Take your online presence further with Slice’s marketing & POS,"Hi Gigi's Pizza Co - 54017,

Great job having your own direct ordering! Slice can help you go even further with advanced advertising services, a powerful owner’s app, and a POS built for pizzerias. We also host pizzeria‑owner events and provide industry reports to help you stay ahead.","Gigi's Pizza Co - 54017: You’re already direct—let’s accelerate growth. Slice offers marketing, a custom POS, and owner resources just for pizzerias."
100661.0,Giorgio's Italian Pizzeria - 100661,Take your online presence further with Slice’s marketing & POS,"Hi Giorgio's Italian Pizzeria - 100661,

Great job having your own direct ordering! Slice can help you go even further with advanced advertising services, a powerful owner’s app, and a POS built for pizzerias. We also host pizzeria‑owner events and provide industry reports to help you stay ahead.","Giorgio's Italian Pizzeria - 100661: You’re already direct—let’s accelerate growth. Slice offers marketing, a custom POS, and owner resources just for pizzerias."
14162.0,Giovanni's Famous Pizza - 14162,Take your online presence further with Slice’s marketing & POS,"Hi Giovanni's Famous Pizza - 14162,

Great job having your own direct ordering! Slice can help you go even further with advanced advertising services, a powerful owner’s app, and a POS built for pizzerias. We also host pizzeria‑owner events and provide industry reports to help you stay ahead.","Giovanni's Famous Pizza - 14162: You’re already direct—let’s accelerate growth. Slice offers marketing, a custom POS, and owner resources just for pizzerias."
nan,Gloria's Pizzeria,Take your online presence further with Slice’s marketing & POS,"Hi Gloria's Pizzeria,

Great job having your own direct ordering! Slice can help you go even further with advanced advertising services, a powerful owner’s app, and a POS built for pizzerias. We also host pizzeria‑owner events and provide industry reports to help you stay ahead.","Gloria's Pizzeria: You’re already direct—let’s accelerate growth. Slice offers marketing, a custom POS, and owner resources just for pizzerias."
106047.0,Goda's Pizza - 106047,Take your online presence further with Slice’s marketing & POS,"Hi Goda's Pizza - 106047,

Great job having your own direct ordering! Slice can help you go even further with advanced advertising services, a powerful owner’s app, and a POS built for pizzerias. We also host pizzeria‑owner events and provide industry reports to help you stay ahead.","Goda's Pizza - 106047: You’re already direct—let’s accelerate growth. Slice offers marketing, a custom POS, and owner resources just for pizzerias."
nan,Graffiti Pizza and Street Food,Take your online presence further with Slice’s marketing & POS,"Hi Graffiti Pizza and Street Food,

Great job having your own direct ordering! Slice can help you go even further with advanced advertising services, a powerful owner’s app, and a POS built for pizzerias. We also host pizzeria‑owner events and provide industry reports to help you stay ahead.","Graffiti Pizza and Street Food: You’re already direct—let’s accelerate growth. Slice offers marketing, a custom POS, and owner resources just for pizzerias."
nan,Gran Gusto,Take your online presence further with Slice’s marketing & POS,"Hi Gran Gusto,

Great job having your own direct ordering! Slice can help you go even further with advanced advertising services, a powerful owner’s app, and a POS built for pizzerias. We also host pizzeria‑owner events and provide industry reports to help you stay ahead.","Gran Gusto: You’re already direct—let’s accelerate growth. Slice offers marketing, a custom POS, and owner resources just for pizzerias."
100421.0,Granvitors Pizza - 100421,Take your online presence further with Slice’s marketing & POS,"Hi Granvitors Pizza - 100421,

Great job having your own direct ordering! Slice can help you go even further with advanced advertising services, a powerful owner’s app, and a POS built for pizzerias. We also host pizzeria‑owner events and provide industry reports to help you stay ahead.","Granvitors Pizza - 100421: You’re already direct—let’s accelerate growth. Slice offers marketing, a custom POS, and owner resources just for pizzerias."
44918.0,Greendale Pizza - 44918,Take your online presence further with Slice’s marketing & POS,"Hi Greendale Pizza - 44918,

Great job having your own direct ordering! Slice can help you go even further with advanced advertising services, a powerful owner’s app, and a POS built for pizzerias. We also host pizzeria‑owner events and provide industry reports to help you stay ahead.","Greendale Pizza - 44918: You’re already direct—let’s accelerate growth. Slice offers marketing, a custom POS, and owner resources just for pizzerias."
16081.0,Greenhouse Kitchen - 16081,Take your online presence further with Slice’s marketing & POS,"Hi Greenhouse Kitchen - 16081,

Great job having your own direct ordering! Slice can help you go even further with advanced advertising services, a powerful owner’s app, and a POS built for pizzerias. We also host pizzeria‑owner events and provide industry reports to help you stay ahead.","Greenhouse Kitchen - 16081: You’re already direct—let’s accelerate growth. Slice offers marketing, a custom POS, and owner resources just for pizzerias."
17484.0,Gregory's House of Pizza - 17484,Take your online presence further with Slice’s marketing & POS,"Hi Gregory's House of Pizza - 17484,

Great job having your own direct ordering! Slice can help you go even further with advanced advertising services, a powerful owner’s app, and a POS built for pizzerias. We also host pizzeria‑owner events and provide industry reports to help you stay ahead.","Gregory's House of Pizza - 17484: You’re already direct—let’s accelerate growth. Slice offers marketing, a custom POS, and owner resources just for pizzerias."
nan,Gufo,Take your online presence further with Slice’s marketing & POS,"Hi Gufo,

Great job having your own direct ordering! Slice can help you go even further with advanced advertising services, a powerful owner’s app, and a POS built for pizzerias. We also host pizzeria‑owner events and provide industry reports to help you stay ahead.","Gufo: You’re already direct—let’s accelerate growth. Slice offers marketing, a custom POS, and owner resources just for pizzerias."
111955.0,Half Shell Pizza & More - 111955,Grow your pizzeria with a custom website and phone ordering,"Hi Half Shell Pizza & More - 111955,

I noticed your pizzeria doesn’t have a website listed online. With Slice, you can get a tailor‑made website and a phone ordering solution that puts you in control of your customer relationships. Our platform even offers discounted delivery and a pizzeria‑specific POS system to help you run your business more smoothly.","Half Shell Pizza & More - 111955: We can build you a custom website and phone ordering solution through Slice, plus discounted delivery and a POS built for pizzerias."
16907.0,Harvard House of Pizza - 16907,Take your online presence further with Slice’s marketing & POS,"Hi Harvard House of Pizza - 16907,

Great job having your own direct ordering! Slice can help you go even further with advanced advertising services, a powerful owner’s app, and a POS built for pizzerias. We also host pizzeria‑owner events and provide industry reports to help you stay ahead.","Harvard House of Pizza - 16907: You’re already direct—let’s accelerate growth. Slice offers marketing, a custom POS, and owner resources just for pizzerias."
nan,Hearth Pizzeria,Take your online presence further with Slice’s marketing & POS,"Hi Hearth Pizzeria,

Great job having your own direct ordering! Slice can help you go even further with advanced advertising services, a powerful owner’s app, and a POS built for pizzerias. We also host pizzeria‑owner events and provide industry reports to help you stay ahead.","Hearth Pizzeria: You’re already direct—let’s accelerate growth. Slice offers marketing, a custom POS, and owner resources just for pizzerias."
nan,Hiller's Pizza,Take your online presence further with Slice’s marketing & POS,"Hi Hiller's Pizza,

Great job having your own direct ordering! Slice can help you go even further with advanced advertising services, a powerful owner’s app, and a POS built for pizzerias. We also host pizzeria‑owner events and provide industry reports to help you stay ahead.","Hiller's Pizza: You’re already direct—let’s accelerate growth. Slice offers marketing, a custom POS, and owner resources just for pizzerias."
106035.0,Holden Pizza - 106035,Take your online presence further with Slice’s marketing & POS,"Hi Holden Pizza - 106035,

Great job having your own direct ordering! Slice can help you go even further with advanced advertising services, a powerful owner’s app, and a POS built for pizzerias. We also host pizzeria‑owner events and provide industry reports to help you stay ahead.","Holden Pizza - 106035: You’re already direct—let’s accelerate growth. Slice offers marketing, a custom POS, and owner resources just for pizzerias."
105701.0,Hot Box - 105701,Take your online presence further with Slice’s marketing & POS,"Hi Hot Box - 105701,

Great job having your own direct ordering! Slice can help you go even further with advanced advertising services, a powerful owner’s app, and a POS built for pizzerias. We also host pizzeria‑owner events and provide industry reports to help you stay ahead.","Hot Box - 105701: You’re already direct—let’s accelerate growth. Slice offers marketing, a custom POS, and owner resources just for pizzerias."
nan,Hot Tomatoes,Take your online presence further with Slice’s marketing & POS,"Hi Hot Tomatoes,

Great job having your own direct ordering! Slice can help you go even further with advanced advertising services, a powerful owner’s app, and a POS built for pizzerias. We also host pizzeria‑owner events and provide industry reports to help you stay ahead.","Hot Tomatoes: You’re already direct—let’s accelerate growth. Slice offers marketing, a custom POS, and owner resources just for pizzerias."
34298.0,Hubbardston Pizza Palace - 34298,Take your online presence further with Slice’s marketing & POS,"Hi Hubbardston Pizza Palace - 34298,

Great job having your own direct ordering! Slice can help you go even further with advanced advertising services, a powerful owner’s app, and a POS built for pizzerias. We also host pizzeria‑owner events and provide industry reports to help you stay ahead.","Hubbardston Pizza Palace - 34298: You’re already direct—let’s accelerate growth. Slice offers marketing, a custom POS, and owner resources just for pizzerias."
5956.0,Hudson House of Pizza - 5956,Take your online presence further with Slice’s marketing & POS,"Hi Hudson House of Pizza - 5956,

Great job having your own direct ordering! Slice can help you go even further with advanced advertising services, a powerful owner’s app, and a POS built for pizzerias. We also host pizzeria‑owner events and provide industry reports to help you stay ahead.","Hudson House of Pizza - 5956: You’re already direct—let’s accelerate growth. Slice offers marketing, a custom POS, and owner resources just for pizzerias."
nan,Il Forno Brick Oven Pizza,Take your online presence further with Slice’s marketing & POS,"Hi Il Forno Brick Oven Pizza,

Great job having your own direct ordering! Slice can help you go even further with advanced advertising services, a powerful owner’s app, and a POS built for pizzerias. We also host pizzeria‑owner events and provide industry reports to help you stay ahead.","Il Forno Brick Oven Pizza: You’re already direct—let’s accelerate growth. Slice offers marketing, a custom POS, and owner resources just for pizzerias."
50185.0,Inbound Pizza - 50185,Take your online presence further with Slice’s marketing & POS,"Hi Inbound Pizza - 50185,

Great job having your own direct ordering! Slice can help you go even further with advanced advertising services, a powerful owner’s app, and a POS built for pizzerias. We also host pizzeria‑owner events and provide industry reports to help you stay ahead.","Inbound Pizza - 50185: You’re already direct—let’s accelerate growth. Slice offers marketing, a custom POS, and owner resources just for pizzerias."
nan,Ita's Pizza Kitchen,Grow your pizzeria with a custom website and phone ordering,"Hi Ita's Pizza Kitchen,

I noticed your pizzeria doesn’t have a website listed online. With Slice, you can get a tailor‑made website and a phone ordering solution that puts you in control of your customer relationships. Our platform even offers discounted delivery and a pizzeria‑specific POS system to help you run your business more smoothly.","Ita's Pizza Kitchen: We can build you a custom website and phone ordering solution through Slice, plus discounted delivery and a POS built for pizzerias."
nan,Jack's Abby Brewing,Take your online presence further with Slice’s marketing & POS,"Hi Jack's Abby Brewing,

Great job having your own direct ordering! Slice can help you go even further with advanced advertising services, a powerful owner’s app, and a POS built for pizzerias. We also host pizzeria‑owner events and provide industry reports to help you stay ahead.","Jack's Abby Brewing: You’re already direct—let’s accelerate growth. Slice offers marketing, a custom POS, and owner resources just for pizzerias."
41413.0,Jim's Pizza - 41413,Take your online presence further with Slice’s marketing & POS,"Hi Jim's Pizza - 41413,

Great job having your own direct ordering! Slice can help you go even further with advanced advertising services, a powerful owner’s app, and a POS built for pizzerias. We also host pizzeria‑owner events and provide industry reports to help you stay ahead.","Jim's Pizza - 41413: You’re already direct—let’s accelerate growth. Slice offers marketing, a custom POS, and owner resources just for pizzerias."
